dist_id,district,model_4_total_funding,model_4_pp_funding,model_4_diff_pp,model_4_local_share_total,model_4_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,geoid,total_enroll,local_diff_pp,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_state_share_pp,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,sped_pp_funding,sped_model_4_pp,sped_pp_diff,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
3300,JEFF DAVIS COUNTY,10495759.841787457,8498.590965010088,-140.84877134618728,2833855.1572826137,-173948.2326125428,7842250,544830,539750,107950,1192530,6350,887664.2775000001,19605.625,322580,203370.59678745756,21409.34250000004,2802250,1235,2751.483113846153,10669708.0744,8639.439736356275,8227474.72,2442233.3544000005,2990386.364,2442233.3544000005,3.02406815418243,6801130,5506.987854251012,6661.922850202429,9045308.72,7324.136615384616,0,91,106,80,112,83,95,91,89,92,107,92,99,85,1235,0.3773,508,5,18,0,14,5,5,5,58,5,30,5,71,5,0,209,106799513,5841123.54,JEFF DAVIS,408.39026669816826,0.37200000000000005,7500445.03,1128.20879,143,68,10,288437.71,823222.01,465.9655,459.4200000000001,106799.513,86.47733846153847,6054922.356000001,4902.771138461539,6603075.3656,5346.61972923077,12956938,10491,5841123,4729,Rural,94600,32116,911544,373889.82572456,250985,1977.5168861538464,0.0197593184581757,0.027300000000000046,33.715500000000056,61.75,1620.8487,2990386.364,2833855.1572826137,2294.6195605527237,7661904.684504844,6203.971404457364,-3007268.3827173864,4729.654688259109,-2435.0351277063855,4124.633484162896,5396.06334841629,1271.429864253394,802.3980868209342,1905,1102.6019131790658,494.06496062992125,635,140.93503937007875
3200,JEFFERSON COUNTY,9176755.483762393,8632.88380410385,731.5858812440201,1518493.172,777675.791762393,6750050,320040,388937.5,53975,762952.5,0,1028100.1155000001,16875.125,248920,263409.4547623944,106448.28850000005,2802220,1063,1641.502190028222,8399079.692,7901.297922859831,6880586.52,1518493.172,1518493.172,2046301.2504,2.044774724268764,5866334,5518.658513640639,6472.800112888052,7578893.52,7129.7210912511755,38,83,81,72,73,69,82,79,74,79,100,90,56,66,1063,0.5077,392,0,16,0,15,5,0,5,16,5,23,0,53,0,0,140,54231899,3264024.33,JEFFERSON C,519.8616685660282,0.429,7157999.7,935.093407,84,49,5,235845.75,568908.77,539.6851,456.027,54231.899,51.0177789275635,6060400.347999999,5701.223281279397,5532592.269599999,5204.696396613358,9339856,8786,3264024,3070,Rural,63400,25019,660344,303146.53469380003,176238,1428.497809971778,0.02955225275731236,0.15770000000000006,167.63510000000008,53.150000000000006,1403.6765400000002,1518493.172,2477723.9806158463,1428.497809971778,7658262.3117623925,7204.385994132072,-1745531.158,3070.577920978363,-1642.0801110065852,4785.101449275362,5528.641304347826,743.539855072464,561.7100318200373,1905,1343.2899681799627,449.58673469387753,635,185.41326530612247
3400,JONES COUNTY,69384884.598,8139.944227827312,452.2328683716578,10685807.468,3854832.9700000063,54127400,3295650,4937125,1057910,9290685,745490,3830596.0979999998,135318.5,1255395,0,0,2802280,8524,1609.38579680901,65530051.628,7687.711359455654,54844244.16,10685807.468,10685807.468,16320890.9232,12.532828035582142,49078756,5757.714218676678,6434.097156264664,60447744.16,7091.476320976067,213,624,688,620,597,641,573,626,628,652,679,672,560,556,8524,0.2359,1977,587,123,0,105,73,14,64,290,88,343,5,470,5,5,1585,381635981,24411833.97,JONES COUNT,680.1338034639415,0.206,18990452.13,7660.86304,865,622,98,1923229.75,4166069.41,2010.8116,1755.9440000000002,381635.981,44.77193582824965,49761936.691999994,5837.862117785076,44126853.2368,5176.7777143125295,73166778,8583,24411833,2863,Rural,102600,46981,6678155,2496790.02543584,718492,1253.61420319099,0,0,0,426.20000000000005,10926.75348,10685807.468,18733918.84146,1253.61420319099,58699077.13,6886.3300246363215,-13726026.501999998,2863.8941776161423,-1610.2799744251522,4213.347003154574,5861.630914826498,1648.2839116719242,1241.6827242471845,1904.9999999999998,663.3172757528152,363.42539200809307,635,271.57460799190693
3500,KEMPER COUNTY,7769564.295474461,8789.09988175844,-253.5780629248202,2097782.359778105,-224163.00762553886,5613400,255270,436562.5,53975,745807.5,0,826853.82,14033.5,202565,287755.5354744609,79148.94,2802310,884,6965.165415045249,7993727.3031,9042.67794468326,6166645.53,1827081.7731,9677971.52,1827081.7731,1.1539308915126445,5063006,5727.382352941177,6975.8433597285075,6766969.53,7654.942907239819,22,64,69,47,57,58,48,64,52,68,79,107,72,52,884,0.491,319,0,13,0,5,5,5,5,36,5,27,0,26,0,0,123,345641840,7984702.55,KEMPER COUN,766.0770731609392,0.38,4120973.57,806.191011,67,55,5,200784.44,742557.09,434.044,335.92,345641.84,390.997556561086,-2911001.990000001,-3292.9886764705893,4939887.7569,5588.108322285068,13208006,14941,7984702,9032,Rural,73600,31103,662251,267481.76264832,212390,2066.8345849547513,0.03846069108487356,0.14100000000000001,124.644,44.2,1178.2376000000002,9677971.520000001,2097782.359778105,2373.056968074779,5671781.935696356,6416.042913683661,-5886920.1902218945,9032.4689479638,-6659.411979889021,5214.574803149606,5872.5,657.9251968503941,616.254947996793,1905,1288.745052003207,665.7993730407524,635,-30.799373040752357
0420,KOSCIUSKO,17418707.733,8204.761061234101,501.48001837023,3053274.9239999996,1064642.079,13481050,845820,1246187.5,107950,2199957.5,33020,1307122.608,33702.625,363855,0,0,2802340,2123,1304.8111521431938,16354065.654,7703.281042863871,13300790.73,3053274.9239999996,3053274.9239999996,3950008.9371,13.88364053689658,11686571,5504.743758831842,6265.092195007066,14629662.73,6891.032845030617,126,150,149,149,130,139,160,187,141,172,185,147,110,161,2123,0.3232,573,26,34,0,28,19,5,18,85,5,76,5,109,5,0,380,109045533,5823437.56,KOSCIUSKO,152.91378326585195,0.301,9306818.41,1876.07778,222,157,10,459536.91,1279002.82,686.1536,639.023,109045.533,51.36388742345737,11576387.806000002,5452.843997173812,10679653.7929,5030.453976872351,17385688,8189,5823437,2743,Town,97600,32570,1771548,642541.40936476,37629,1438.1888478568062,0,0,0,106.15,2743.1035799999995,3053274.9239999996,4703051.08791,1438.1888478568062,14365432.809,6766.572213377296,-2770162.636,2743.02287329251,-1304.834025435704,4554.107969151671,5655.417737789203,1101.3097686375322,936.4396096803399,1905,968.5603903196601,65.67015706806282,635,569.3298429319372
3600,LAFAYETTE COUNTY,22801652.644,7939.294096100279,186.2373474930364,4986644.432,534873.6620000005,18237200,1310640,1476375,248285,3035300,49530,880309.6439999999,45593,553720,0,0,2802370,2872,2596.703192200557,22266778.982,7753.056748607242,17280134.55,4986644.432,4986644.432,5131261.0485,5.265027287859731,14682761,5112.381963788301,6016.7599408077995,19004670.549999997,6617.225121866294,88,209,223,193,212,172,210,218,207,238,233,241,176,211,2872,0.1609,872,39,46,0,34,41,5,5,158,13,84,5,152,5,5,554,178094444,12444490.33,LAFAYETTE C,545.4862516329878,0.157,4294321.9,2487.40988,344,186,23,642089.47,1633197.08,462.1047999999999,450.904,178094.444,62.01060027855153,14018026.117999995,4880.928314066851,13873409.501499996,4830.574338962395,27449338,9557,12444490,4333,Town,149100,53438,1883710,811507.5966999601,343697,1736.2968077994428,0,0,0,143.6,3590.81144,4986644.432,6156446.213880001,1736.2968077994428,17815008.212,6202.997288300836,-7457845.898,4333.0398084958215,-2596.7430006963787,3406.3471971066906,5488.788426763111,2082.44122965642,1756.1115935172286,1905,148.88840648277142,394.1479357798165,635,240.85206422018348
3700,LAMAR COUNTY,82160051.58,7995.333941222265,218.40283476060722,18456790.856,2244307.530000001,65252600,4328160,5969000,464185,10761345,424180,3641095.08,163131.50000000003,1917700,0,0,2802400,10276,1947.812568119891,79915744.05,7776.931106461658,61622538,18293206.05,18456790.856,18293206.05,18.4821098768896,57470339,5592.676041261191,5996.743674581549,67752615,6593.286784741144,256,785,759,698,727,684,761,721,775,815,923,849,712,639,10276,0.186,3020,334,207,0,81,54,5,46,379,33,424,16,676,5,5,1926,659171102,38313782.71,LAMAR COUNT,555.9971274085605,0.16699999999999998,22842073.31,9204.80556,1136,752,43,2338823.16,5947122.84,1911.336,1716.092,659171.102,64.14666231996885,49295824.144,4797.1802397820165,49459408.95,4813.099352861036,91650374,8918,38313782,3728,Rural,177100,60830,7523075,3018306.42710432,905221,1780.187431880109,0,0,0,513.8000000000001,12938.5908,18456790.856,22183213.9266,1796.1065449591279,63703260.724,6199.227396263137,-19856991.854000002,3728.472431880109,-1932.3658869209812,3895.9476954945626,5572.938891765924,1676.9911962713618,1579.1605594747966,1905,325.8394405252034,299.7420529801324,635,335.2579470198676
3800,LAUDERDALE COUNTY,47060041.77,7962.782025380711,107.02785076142209,9353906.352,632534.5980000049,37528500,1779270,3008312.5,453390,5240972.5,121920,2841658.02,93821.25,1233170,0,0,2802430,5910,1427.2747289340102,46427507.172,7855.754174619289,37073600.82,9353906.352,9353906.352,11018307.1014,9.094489642445753,32009830,5416.21489001692,6273.0289035533,40808544.82,6904.999123519458,79,451,471,407,404,394,421,428,447,428,496,506,427,439,5910,0.2524,1942,96,111,0,84,43,5,32,185,32,183,5,198,5,5,893,334068084,17790339.4,LAUDERDALE,649.8440519869175,0.185,12958370.16,5234.47296,467,379,42,1350561.68,3226031.14,1491.684,1093.35,334068.084,56.52590253807106,31454638.468,5322.273852453469,29790237.718599997,5040.649360169205,50287347,8508,17790339,3010,Rural,114600,52855,3790720,1716854.16987404,890464,1582.7252710659898,0,0,0,295.5,7411.030199999998,9353906.352,12706211.277900001,1582.7252710659898,37706135.418000005,6380.056754314722,-8436433.047999999,3010.2097123519457,-1427.4844412859559,4268.828828828829,5901.996058558559,1633.16722972973,1150.950315129773,1905,754.0496848702271,458.529351184346,635,176.470648815654
3420,LAUREL,23128181.327999998,8528.09046017699,1194.7835746312676,6061171.2,3240253.054399997,17221200,826770,1524000,323850,2674620,246380,2459703.9960000003,43053,266065,0,217159.33200000008,2802460,2712,3723.575739823009,19887928.2736,7333.306885545723,15333329.68,4554598.5936,6061171.2,4554598.5936,185.55971238482408,15119073,5574.879424778761,5653.882625368731,16868883.68,6220.089852507374,111,227,227,224,220,168,212,203,187,189,202,182,175,148,2712,0.4761,419,194,39,0,29,32,5,27,87,20,84,5,101,5,5,424,216470400,14655250.7,LAUREL,14.615241450556374,0.336,8772059.28,2311.04469,217,192,30,603054.54,1369722.14,1291.1832000000002,911.232,216470.4,79.81946902654867,10807712.48,3985.144719764012,12314285.0864,4540.665592330383,28015803,10330,14655250,5403,Town,84700,31481,1752686,818523.83752272,182120,1679.4242601769913,0,0.12610000000000005,341.9832000000001,135.6,3642.2332800000004,6061171.2,6244608.95856,2234.945132743363,17067010.128,6293.145327433628,-8594079.5,5403.853502949853,-3168.9083702064895,3992.4510250569474,6092.5284738041,2100.0774487471526,633.9331533454896,1905,1271.0668466545103,434.65393794749406,635,200.34606205250594
3900,LAWRENCE COUNTY,14048755.552060183,8283.464358526051,-211.21223339611788,3469638.06,-358215.94783981517,10769600,746760,690562.5,215900,1653222.5,21590,1061020.992,26924.000000000004,368935,147463.06006018253,0,2802490,1696,2403.237541332547,14406971.499899998,8494.676591922169,11108654.37,3298317.1299,3469638.06,3298317.1299,3.9392133131142626,9340471,5507.353183962264,6549.914133254717,12215989.37,7202.823920990566,0,146,128,121,137,110,133,124,106,140,146,158,119,102,1696,0.3284,581,17,27,5,34,5,5,16,96,5,34,0,66,5,5,294,123915645,7374467.95,LAWRENCE CO,430.5428178651175,0.257,4744510.8,1567.43825,196,87,20,394790.36,1079159.01,556.9664,435.872,123915.645,73.06346992924529,8746351.309999999,5157.046762971698,8917672.2401,5258.061462323113,17009172,10028,7374467,4348,Rural,94800,41914,1246734,517424.265804,300491,1944.7624586674528,0.010607866868857374,0,0,84.80000000000001,2189.1799199999996,3469638.06,3793163.99905625,2045.777158018868,10579117.492060183,6237.687200507183,-3904829.89,4348.153272405661,-2302.3761143867923,4114.633663366337,5456.179867986799,1341.546204620462,929.0044530585687,1905,975.9955469414313,517.1962134251291,635,117.80378657487086
