dist_id,district,model_7_total_funding,model_7_diff_pp,direct_cert_pct,model_7_state_diff_pp,model_7_local_share_total,model_7_diff_total,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ell_funding,ed_funding,gifted_funding,vocational_funding,sparsity_funding,conc_pov_funding,model_9_state_diff_pp,model_9_state_share_pp,maep_fy24_pp,model_9_diff_pp,model_9_pp_funding,model_9_local_share_total,model_9_diff_total,geoid,total_enroll,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,totalEnrollment,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,ada_addon_fy24,teacher_addon_fy24,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,conc_pov_weight_adj,conc_pov_adm,gifted_enroll,sparsity_weighted_enroll,model_9_total_funding,model_9_local_mills_total,model_9_local_pct_total,model_9_local_share_pp,model_9_state_share,model_9_local_diff_total,current_local_pp,model_9_local_diff_pp,sped_pp_funding,sped_model_9_pp,sped_pp_diff,at_risk_pp_funding,ed_model_9_pp,ed_pp_diff,cte_pp_funding,cte_model_9_pp,cte_pp_diff,model_7_pp_funding,model_7_local_mills_total,model_7_local_pct_total,model_7_local_share_pp,model_7_state_share,model_7_state_share_pp,model_7_local_diff_total,model_7_local_diff_pp,sped_model_7_pp,ed_model_7_pp,cte_model_7_pp
5921,BOONEVILLE,10697166.6295,607.0147978697951,0.1809,607.0147980000002,1419364.2119999998,801866.5474999994,8388350,518160,714375,161925,1394460,0,455235.7545,20970.875,438150,0,0,936.6950474322484,7352.997749432248,6416.302702,936.6950473020432,8427.459681302043,1419364.2119999998,1237374.1569999997,2800820,1321,9895300.082,7490.764634,8475935.87,1419364.212,1419364.212,2520185.365,191.9886821,7346069,5560.990916,9334019.87,7065.874239,39,100,98,99,93,90,113,98,99,102,86,115,84,82,1321,460,0,12,0,15,5,5,15,71,5,53,0,50,5,5,226,50691579,4253175.59,BOONEVILLE,6.880613926,0.22,2787017.86,1164.18436,136,90,15,298956.11,710956.76,238.9689,290.62,50691.579,38.37364042,7914655.658,5991.412307,6813834.505,5158.088195,11719198,8871,4253175,3219,Town,96200,32016,795434,373889.8257,116419,1074.461932,0,0,0,66.05,1684.5931699999999,11132674.239,1419364.2119999998,3005822.04453,1074.4619318697955,9713310.027,-2833811.378,3219.663580620742,-2145.2016487509463,3300.5560165975103,6105.0622406639,2485.5850622406642,1564.5961700455582,2010,340.4038299544418,253.08478260869566,670,699.4152173913044,8097.779431869795,1419364.2119999998,2888234.989965,1074.4619318697955,9277802.4175,7023.3175,-2833811.378,-2145.2016487509463,5786.1410788381745,1905,952.5
4320,BROOKHAVEN,21095664.946,405.8502902312448,0.3909,-21.516477221191053,5695829.53542,1049528.845999997,16421100,1051560,912812.5,107950,2072322.5,36830,1925702.3969999999,41052.75,531495,0,67162.29900000009,253.94791789868577,6230.543826898685,5976.595909,783.1987766968296,8534.99154369683,5959301.79564,2025352.0319999976,2800840,2586,20046136.1,7751.792767,15455477.02,4590659.075,6022839.676,4590659.075,17.19387533,13659606,5282.136891,17002441.02,6574.8031789999995,77,196,201,212,196,158,199,159,169,228,220,189,194,150,2586,558,29,26,0,38,5,5,18,134,5,61,0,104,5,0,399,215101417,12128797.01,BROOKHAVEN,150.4023933,0.28,7496815.42,2368.99435,276,115,10,578745.37,1416898.65,1010.8674,724.08,215101.417,83.17920224,10979601.34,4245.785516,12411781.94,4799.60632,25588630,9895,12128797,4690,Town,101900,39841,1607701,776720.8617,280855,1775.196858,0,0.04090000000000005,105.76740000000012,129.3,3322.15196,22071488.132,6022839.676,5959301.79564,2304.447716798144,16112186.33636,-6169495.21436,4690.176724671307,-2385.729007873163,4009.2294264339153,5452.730673316708,1158.6571072319202,768.3706702778228,2010,1136.6293297221773,503.32437275985666,670,449.17562724014334,8157.643057231245,6022839.676,5695829.53542,2202.563625452436,15399835.410579998,5955.079431778809,-6432967.47458,-2487.613099218871,5167.8865336658355,1905,952.5
700,CALHOUN COUNTY,18572167.939215533,901.1372478536223,0.2712,901.1372479305455,2855222.244,1874365.4792155325,13208000,1127760,642937.5,107950,1878647.5,170180,1074602.8800000001,33020,760095,1447622.5592155312,0,911.5653987271209,7566.652042727121,6655.086644,911.5653986501976,8939.355044650198,2855222.244,1896056.0328724089,2800870,2080,16697802.46,8027.789646,13842580.22,2855222.244,2855222.244,4110825.389,3.546505165,12223903,5876.876442,15225279.22,7319.845779,86,150,158,134,149,139,155,151,164,138,169,166,150,130,2080,798,134,19,0,47,5,5,14,131,5,33,5,118,5,0,382,101972223,4965747.48,CALHOUN COU,586.492872,0.324,7455794.86,1911.48889,296,81,10,464211.75,1347776.47,564.096,673.92,101972.223,49.02510721,12370056.98,5947.142777,11114453.83,5343.487419,16996339,8171,4965747,2387,Rural,70500,37263,1368363,637279.4525,489806,1372.703002,0.08453494835000001,0,0,104,2696.7787999999996,18593858.49287241,2855222.244,5020341.793075551,1372.703001923077,15738636.24887241,-2110525.2360000005,2387.3785961538465,-1014.6755942307695,3535.8217054263564,5121.950904392765,1318.5645994832043,1129.7358118121738,2010,775.2641881878264,613.7919799498746,670,338.70802005012536,8928.926893853622,2855222.244,5014485.343588195,1372.703001923077,15716945.695215534,7556.2238919305455,-2110525.2360000005,-1014.6755942307695,4854.386304909561,1905.0000000000002,952.5
4520,CANTON,26775761.282,964.4840425881248,0.4863,396.48685581933114,7229455.546140001,3053556.482000001,20104100,617220,1301750,172720,2091690,391160,2932987.149,50260.25,931545,0,274018.8830000001,661.2327605129503,6438.56325651295,5777.330496,1327.149665456096,8819.949666456096,7539469.37388,4201755.843999997,2800900,3166,23722204.8,7492.800001,18291028.35,5431176.455,8080929.304,5431176.455,16.88371459,15486257,4891.426721,20115468.35,6353.590761,94,231,245,237,260,182,252,240,253,259,252,258,167,168,3166,978,308,38,0,13,13,5,27,57,11,76,5,92,5,0,335,288604618,16544485.96,CANTON,187.5179768,0.312,11363603.64,2751.11876,162,164,16,718289.38,1698647.97,1539.6258,987.792,288604.618,91.15749147,12034539.05,3801.181,14684291.9,4638.121256,32418576,10239,16544485,5225,Rural,153400,41939,1661921,897744.9743,393681,1715.469506,0,0.13630000000000003,431.5258000000001,158.3,4216.65532,27923960.644,8080929.304,7539469.37388,2381.3864099431457,20384491.27012,-9005016.586120002,5225.674655716994,-2844.288245773848,4859.418128654971,6453.1578947368425,1256.6345029239765,583.0929660310967,2010,1321.9070339689033,402.5368098159509,670,549.9631901840492,8457.284043588124,8080929.3040000005,7229455.546140001,2283.4666917687937,19546305.73586,6173.817351819331,-9315030.41386,-2942.2079639482,6116.0526315789475,1905,952.5
800,CARROLL COUNTY,7467894.96047309,1165.283058656013,0.4275,518.5447842488893,2016331.6393277345,938052.8624730902,5111750,358140,301625,53975,713740,41910,655581.9375,12779.375,169545,722972.5854730904,39616.06250000001,575.9583921683115,6829.5419571683115,6253.583565,1243.931836627823,9355.536927627823,2033425.9512199075,1001365.1287403982,2800930,805,6529842.098,8111.605091,5034134.77,1495707.328,2510623.22,1495707.328,1.281231936,4615780,5733.888199,5539656.77,6881.561205,20,54,53,50,69,56,54,53,61,79,83,63,47,46,805,178,33,5,0,5,5,5,5,37,5,18,0,52,0,0,137,89665115,2896775.33,CARROLL COU,628.301541,0.221,3245091.3,738.583333,94,38,5,180916.36,454766.41,344.1375,177.905,89665.115,111.385236,3029033.55,3762.774596,4043949.442,5023.53968,7295227,9062,2896775,3598,Rural,99000,46052,662293,248772.6822,99740,1858.021525,0.10718768064,0.07750000000000001,62.38750000000001,40.25,1062.1925,7531207.226740398,2510623.22,2033425.9512199075,2525.994970459513,5497781.2755204905,-863349.3787800923,3598.4786708074535,-1072.4837003479406,4834.255474452555,5496.934306569343,375.52554744525514,722.8874569031275,2010,1182.1125430968725,560.3370786516854,670,392.1629213483146,9276.888149656013,2510623.22,2016331.6393277345,2504.7598004071237,5451563.321145356,6772.128349248889,-880443.6906722656,-1093.7188704003297,5209.78102189781,1905,952.5
911,CHICKASAW COUNTY CONSOL,19594868.854736775,1139.3848197654816,0.3313,1139.3848201123647,2218984.404,2522597.9947367758,14058900,815340,1127125,107950,2050415,58420,1397314.071,35147.25,798195,1196477.5337367773,0,1146.510373155702,7855.311845155702,6708.801472,1146.510372808817,8857.563156808817,2218984.404,2538373.969174724,2800200,2214,17072270.86,7711.052784,14853286.46,2218984.404,2218984.404,4417524.394,5.496836148,12877302,5816.306233,16361201.46,7389.883225,59,194,183,174,154,146,134,150,152,171,195,168,150,126,2214,838,46,23,0,28,12,5,25,109,5,72,5,77,0,5,362,79249443,4476040.07,CHICKASAW C,402.7771504,0.264,5634791.05,1955.66111,214,142,10,492494.54,1240723.92,733.4982,584.496,79249.443,35.7946897,14142217.06,6387.631913,11943677.07,5394.614754,17596108,7947,4476040,2021,NA,NA,NA,1520243,646341.7613,378375,1002.251312,0.06503163852,0,0,110.7,2897.3844599999998,19610644.829174723,2218984.404,5294874.103877176,1002.2513116531164,17391660.425174724,-2257055.666,2021.6983152664861,-1019.4470036133696,4153.669398907104,5911.0109289617485,1448.55737704918,881.1770244289625,2010,1023.8229755710375,451.5214797136038,670,500.9785202863962,8850.437603765482,2218984.404,5290614.590778929,1002.2513116531165,17375884.450736776,7848.186292112365,-2257055.666,-1019.4470036133696,5602.226775956284,1905,952.5
1000,CHOCTAW COUNTY,11173887.310708407,363.93832421821753,0.2318,-94.98799440070161,3016949.57389127,447644.1407084074,7810500,670560,841375,0,1511935,6350,543142.1699999999,19526.25,354330,928103.8907084082,0,-63.806127039521925,6662.8385639604785,6726.644691,406.6532110143544,9127.176115014354,3031135.187796267,500183.4514676556,2800990,1230,10726243.17,8720.522904,8273772.97,2452470.202,7774436.208,2452470.202,2.941601509,6945544,5646.78374,9083222.97,7384.734122,65,91,105,89,96,83,92,103,88,95,99,86,65,62,1230,372,5,14,0,16,5,0,5,79,0,82,0,81,0,0,280,277658436,11067317.21,CHOCTAW COU,418.1395734,0.296,4353851.68,1098.55556,176,106,0,269270.86,961634.11,285.114,364.08,277658.436,225.7385659,1308786.762,1064.054278,6630752.768,5390.855909,18110185,14723,11067317,8997,Rural,81400,36777,1236373,356057.8872,239967,1993.878213,0.09058398491,0,0,61.5,1613.5092,11226426.621467656,7774436.208,3031135.187796267,2464.337551053876,8195291.433671389,-8036182.022203734,8997.8188699187,-6533.481318864824,4384.301418439716,5656.985815602837,977.1702127659573,1248.8263894442225,2010,656.1736105557775,645.0725806451613,670,307.42741935483866,9084.461228218217,7774436.208,3016949.57389127,2452.8045316189186,8156937.736817137,6631.656696599299,-8050367.636108731,-6545.014338299781,5361.4716312056735,1905,952.5
1100,CLAIBORNE COUNTY,11756547.063695032,1743.8033429486795,0.5606,1743.8033436389169,2184837.452,2071638.3716950323,7543800,300990,706437.5,172720,1180147.5,0,1268716.284,18859.5,560070,1026081.3516950329,158872.428,1733.0168563569987,8046.208135356998,6313.191279,1733.0168556667622,9885.296899666762,2184837.452,2058824.0248041137,2801020,1188,9684908.692,8152.280044,7500071.24,2184837.452,2184837.452,2230544.315,2.437681092,6431257,5413.515993,8261275.24,6953.935387,39,75,91,87,90,61,83,80,97,93,96,109,73,81,1188,588,0,5,0,5,5,5,15,30,11,59,0,44,0,5,179,78029909,5292737.7,CLAIBORNE C,487.3484082,0.398,3868931.62,1017.72881,79,89,16,267400.93,609582.31,665.9928,472.824,78029.909,65.68174158,6076437.788,5114.846623,6030730.925,5076.372833,11915825,10030,5292737,4455,Rural,67500,29338,835413,360442.7021,371360,1839.088764,0.09562318908,0.2106,250.1928,59.400000000000006,1689.8371200000001,11743732.716804111,2184837.452,3170807.8335371106,1839.0887643097644,9558895.264804114,-3107900.248,4455.166414141414,-2616.0776498316495,4540.288043478261,6767.364130434783,1873.557065217391,541.2111093393202,2010,1363.78889066068,631.5646258503401,670,320.9353741496599,9896.08338694868,2184837.452,3174267.7071976587,1839.0887643097644,9571709.611695033,8056.994622638917,-3107900.248,-2616.0776498316495,6413.845108695652,1905,952.5
1420,CLARKSDALE,18095195.966000002,1141.9626079896134,0.5653,1141.9626085118052,2017222.312,2418676.8060000017,13449300,434340,809625,215900,1459865,34290,2280866.787,33623.25,547687.5,0,289563.4290000001,1521.9191741397551,7971.067828139755,6449.148654,1521.9191736175635,8923.486294617564,2017222.312,3223424.811999999,2801050,2118,15676519.16,7401.567121,13659296.85,2017222.312,2017222.312,4062293.87,112.7163168,11613241,5483.116619,15045532.85,7103.651015,75,173,167,153,179,121,110,183,110,167,190,164,149,133,2118,575,27,17,5,30,15,0,41,52,5,24,5,32,5,5,220,72043654,5040967.68,CLARKSDALE,18.79053593,0.516,14527676.69,1745.65093,114,102,20,471224.01,1126703.84,1197.3054,1092.888,72043.654,34.01494523,13028310.54,6151.232549,10983238.98,5185.665241,17102336,8074,5040967,2380,Town,65400,30223,1470046,616231.6251,213402,952.4184665,0,0.21530000000000005,456.0054000000001,105.9,2849.63716,18899943.972,2017222.312,5102984.87244,952.4184664778091,16882721.66,-3023745.368,2380.0602832861186,-1427.6418168083094,6229.0084745762715,6526.822033898305,-43.139830508474915,514.6820728445724,2010,1390.3179271554277,371.1339130434783,670,581.3660869565217,8543.529728989613,2017222.312,4885702.910820001,952.4184664778093,16077973.654000003,7591.111262511805,-3023745.368,-1427.6418168083094,6185.868644067797,1905,952.5
1425,CLARKSDALE COLLEGIATE,4794834.2,529.557389333334,0.5208,529.5573898666662,486685.83627999993,317734.43400000036,3810000,156210,158750,0,314960,0,595274.4,9525,0,0,65074.800000000025,970.027723199998,7620.717606199998,6650.689883,970.0277226666658,8431.860666666666,486685.83627999993,582016.6339999996,.,600,4477099.766,7461.832944,3990413.93,486685.8364,486685.8364,1194037.991,Inf,3152814,5254.69,4422362.93,7370.604883,0,69,73,78,76,5,70,75,0,0,0,0,0,0,511,0,0,5,0,5,5,0,5,21,0,5,0,15,0,0,58,17381637.01,396211,CLARKSDALE C,0,0.516,1251932,416.883333,41,20,0,118507.23,113604.7,312.48,309.6,17381.63701,28.96939502,3935677.094,6559.461823,3228324.939,5380.541565,NA,NA,NA,NA,NA,NA,NA,68371,187836.3755,0,811.1430606,0,0.17080000000000006,102.48000000000003,30,755.0920000000001,5059116.399999999,486685.83627999993,1365961.4279999998,811.1430604666665,4572430.563719999,90474.83627999992,660.3516666666667,150.7913937999998,1120.8360655737704,5447.868852459016,4042.44262295082,601.1148729518688,2010,1303.8851270481312,NA,NA,NA,7991.390333333334,486685.83627999993,1294605.2340000002,811.1430604666665,4308148.36372,7180.247272866666,90474.83627999993,150.7913937999998,5163.2786885245905,1905,NA
614,CLEVELAND,23981079.546,553.6730997324348,0.4468,195.90208702980817,6140151.164000001,1560250.796,17894300,1047750,1246187.5,269875,2563812.5,78740,2398551.972,44735.75,827722.5,0,173216.82400000002,561.6497044889984,6696.808079488998,6135.158375,919.420717191625,8875.711970191625,6140151.164000001,2590927.5819999985,2800750,2818,22420828.75,7956.291253,17288876.3,5131952.451,6140151.164,5131952.451,26.20708103,14704672,5218.123492,19007231.3,6744.936586,68,218,217,203,204,184,247,207,203,219,235,227,206,129,2818,869,62,34,0,45,5,5,41,153,15,67,5,77,5,5,450,219291113,12328721.85,CLEVELAND,107.5281905,0.405,9162184.58,2530.39444,275,157,25,637882.11,1699925.19,1259.0824,1141.29,219291.113,77.8179961,12867080.14,4566.032696,13875278.85,4923.803708,27279790,9680,12328721,4374,Town,129500,35789,2073160,841033.2699,366002,1821.132878,0,0.0968,272.7824,140.9,3776.5479600000003,25011756.332,6140151.164000001,6753174.20964,2178.903890702626,18871605.168,-6188570.685999999,4374.990010645848,-2196.086119943222,4536.455142231947,5919.310722100657,1073.6378555798692,667.973176259155,2010,1237.026823740845,421.1760644418872,670,531.3239355581128,8509.964352732435,6140151.164000001,6474891.47742,2178.903890702626,17840928.382,6331.060462029808,-6188570.685999999,-2196.086119943222,5610.0929978118165,1905,952.5
2521,CLINTON,39654005.4645,50.54803466091016,0.1769,50.54803384897423,8273302.408,263405.80450000614,33089850,1645920,1468437.5,107950,3222307.5,300990,1756078.3395,82724.625,1202055,0,0,388.84852214296734,6360.312205142967,5971.463683,388.8485229549033,7947.973384954903,8273302.408,2026289.649000004,2801090,5211,39390599.66,7559.124862,31117297.25,8273302.408,8273302.408,9253574.798,38.89745096,27710753,5317.741892,34272499.25,6576.952456,46,342,324,369,358,383,376,444,405,452,465,468,395,348,5211,1262,237,49,0,66,21,5,31,252,5,74,5,114,0,5,630,295475086,19754262.53,CLINTON,133.9676475,0.155,9536034.84,4786.26257,432,185,10,1193720.75,2470788.5,921.8259,807.705,295475.086,56.70218499,25999196.84,4989.291277,25018924.45,4801.175293,47207050,9059,19754262,3790,Rural,167600,62362,2332623,1518946.772,423413,1587.66118,0,0,0,260.55,6244.72527,41416889.309,8273302.408,11182560.11343,1587.6611798119363,33143586.901,-11480960.122,3790.8774764920363,-2203.2162966800997,3720.2918660287082,5422.511961722488,1418.9545454545455,1647.758836023158,2010,257.241163976842,335.5095087163233,670,616.9904912836766,7609.67289666091,8273302.408,10706581.475415,1587.6611798119363,31380703.056500003,6022.011716848974,-11480960.122000001,-2203.2162966800997,5139.246411483254,1905,952.5
1400,COAHOMA COUNTY,9688912.006786011,1140.4582719858408,0.5342,476.84368898966477,2616006.2418322233,1126772.772786012,6273800,407670,468312.5,161925,1037907.5,0,1005439.1879999998,15684.500000000002,347662.5,892854.9227860107,115563.39600000002,501.2289962205614,7183.196810220561,6681.967814,1173.8628024391255,9839.995630439123,2624917.2343759416,1159776.448873857,2801110,988,8562139.234,8666.132828,6601784.2,1960355.034,4089162.924,1960355.034,1.849373256,6170910,6245.860324,7260574.2,7348.759312,0,49,61,58,78,50,80,87,72,122,82,79,87,63,988,365,0,5,0,5,5,5,15,36,5,24,5,66,5,5,162,146041533,5658673.3,COAHOMA COU,534.2350425,0.44,5966637.66,962.591506,107,59,15,226729.81,643050.39,527.7896,434.72,146041.533,147.8153168,3171411.276,3209.930441,5300219.166,5364.594298,11390677,11529,5658673,5727,Rural,71700,27333,992769,308992.9545,107670,1984.165014,0.10150626744,0.18420000000000003,181.98960000000002,49.400000000000006,1385.20584,9721915.682873856,4089162.924,2624917.2343759416,2656.7988202185643,7096998.448497915,-3033756.0656240582,5727.4021255060725,-3070.603305287508,5484.911602209945,6050.359116022099,249.38397790055205,585.4472208243589,2010,1319.5527791756413,294.986301369863,670,657.513698630137,9806.59109998584,4089162.9239999996,2616006.2418322233,2647.7795969961776,7072905.764953788,7158.811502989664,-3042667.0581677766,-3079.622528509895,5734.295580110497,1905,952.5
8111,COFFEEVILLE,4019246.854909151,967.1063244488032,0.5037,349.7154055076262,1085196.650825471,403283.3369091507,2647950,156210,198437.5,53975,408622.5,0,400131.7245,6619.875,124777.5,390446.26390915096,40698.99150000002,387.4045696913545,7073.780780691354,6686.376211,1018.7353164813084,9690.110658481308,1091009.559038411,424812.62658670545,2801140,417,3615963.518,8671.375342,2788218.88,827744.6376,1406185.228,827744.6376,1.240349418,2336671,5603.527578,3065720.88,7351.848633,0,31,26,27,29,24,33,32,20,28,37,36,44,32,417,131,0,5,0,5,5,0,5,15,5,5,5,21,0,0,67,50220901,1989737.93,COFFEEVILLE,336.1955864,0.351,2464604.96,368.960894,41,25,5,96067.99,277663.89,210.0429,146.367,50220.901,120.4338153,1659535.652,3979.701803,2237976.242,5366.849502,4404224,10561,1989737,4771,Rural,74000,38197,307919,117224.6558,57880,1984.999131,0.10759650582,0.15370000000000006,64.09290000000003,20.85,571.4646600000001,4040776.1445867056,1406185.228,1091009.559038411,2616.3298777899536,2949766.5855482947,-898728.3709615893,4771.553788968825,-2155.2239111788713,4336.887323943662,6072.4647887323945,1418.359154929578,558.0986350883558,2010,1346.9013649116441,441.8320610687023,670,510.6679389312977,9638.481666448803,1406185.228,1085196.650825471,2602.390049941177,2934050.20408368,7036.091616507626,-904541.279174529,-2169.163739027648,5755.2464788732395,1905,952.5
4620,COLUMBIA,14030427.362,482.5252148541913,0.3224,482.5252150789793,2422981.288,794236.5020000003,10452100,800100,1206500,53975,2060575,6350,1010927.112,26130.250000000004,474345,0,0,850.9946209113004,7420.3807509113,6569.38613,850.9946206865134,8892.422845686513,2422981.288,1400737.1440000013,2801170,1646,13236190.86,8041.428225,10813209.57,2422981.288,2422981.288,3218386.384,24.84560052,9044947,5495.107533,11919949.57,7241.767661,5,138,121,140,137,103,98,132,120,120,109,155,106,99,1646,498,5,38,0,32,20,0,11,113,5,83,0,65,0,0,363,86535046,6203323.22,COLUMBIA,66.24915339,0.298,6256365.45,1419.66006,210,152,5,367442.53,816243.04,530.6704,490.508,86535.046,52.57293196,9496968.282,5769.725566,8701563.186,5286.490393,15832847,9618,6203323,3768,Town,94100,31430,1456267,459835.4194,79052,1472.042095,0,0,0,82.30000000000001,2209.5161199999993,14636928.004,2422981.288,3951970.56108,1472.0420947752127,12213946.716,-3780341.932,3768.7261360874845,-2296.684041312272,3968.0299727520437,5924.114441416894,1646.6158038147137,866.517935426585,2010,1038.4820645734148,158.73895582329317,670,793.7610441767068,8523.953439854191,2422981.288,3788215.38774,1472.0420947752127,11607446.074,7051.911345078979,-3780341.9319999996,-2296.684041312272,5614.645776566757,1905,952.5
4420,COLUMBUS,27502725.03,1064.8966311359227,0.5473,866.4559425825246,6158857.2360000005,3290530.59,19621500,952500,2000250,161925,3114675,57150,3221654.085,49053.75,1051560,0,387132.19500000007,1237.3485736504854,7278.293211650485,6040.944638,1435.7892622038844,9271.450893203884,6158857.2360000005,4436588.82,2801200,3090,24212194.44,7835.661631,18666518.93,5545675.511,6158857.236,5545675.511,46.88638156,16151073,5226.884466,20539538.93,6647.099977,95,255,260,250,248,212,191,221,186,250,265,248,193,172,3090,1104,45,69,0,61,33,5,31,91,5,109,5,98,5,5,506,219959187,13334111.09,COLUMBUS,65.90399808,0.329,13193710.86,2717.00049,250,252,15,694447.69,1675292.24,1691.157,1016.61,219959.187,71.18420291,14380681.69,4653.942296,14993863.42,4852.382983,29630890,9589,13334111,4315,Town,127200,40362,2375056,939256.1662,337991,1794.7169940000001,0,0.19730000000000003,609.657,154.5,4331.1378,28648783.26,6158857.2360000005,7735171.480200001,1993.157681553398,22489926.024,-7175253.853999999,4315.246307443365,-2322.0886258899673,4593.918762088975,6356.576402321083,1430.5976789168271,555.3926490562378,2010,1349.6073509437622,306.151268115942,670,646.348731884058,8900.558262135923,6158857.2360000005,7425735.758100001,1993.157681553398,21343867.794,6907.4005805825245,-7175253.853999999,-2322.0886258899673,6024.516441005802,1905,952.5
1500,COPIAH COUNTY,19659707.571132116,948.5060354408697,0.3936,948.5060358376932,3683614.732,2091455.8111321144,14001750,830580,936625,183515,1950720,130810,1653326.6400000001,35004.375,529590,1297458.9261321162,61047.63000000004,1001.4138508360984,7298.301392836099,6296.887542,1001.4138504392732,8968.874967439273,3683614.732,2208117.543203596,2801220,2205,17568251.76,7967.461117,13884637.03,3683614.732,3683614.732,4129570.628,4.9340956479999996,12820619,5814.339683,15294706.03,6936.374617,0,163,174,145,151,130,165,171,162,186,197,202,164,163,2205,556,103,24,0,24,5,5,21,86,12,58,5,108,0,5,350,131557669,4941811.16,COPIAH COUN,446.8904045,0.247,6866971.38,2136.74843,218,118,17,509557.71,1106346.32,867.888,544.635,131557.669,59.66334195,11611091.3,5265.801042,11165135.4,5063.55347,17210544,7805,4941811,2241,Rural,99400,46493,1483727,671774.4036,137076,1670.573575,0.07065904352,0.04360000000000003,96.13800000000006,110.25,2891.6927,19776369.3032036,3683614.732,5339619.711864972,1670.5735746031746,16092754.571203597,-1258196.4280000003,2241.184199546485,-570.6106249433105,4203.192634560906,5830.708215297451,1322.9263456090657,774.0335199933631,2010,1130.9664800066369,246.53956834532374,670,705.9604316546763,8915.96715244087,3683614.732,5308121.044205672,1670.5735746031746,15976092.839132115,7245.393577837694,-1258196.4280000003,-570.6106249433105,5526.118980169972,1905,952.5
220,CORINTH,20359702.74,1264.0329247831314,0.3242,1264.0329248112448,3130460.228,3147441.9799999967,15811500,834390,762000,161925,1758315,293370,1537826.49,39528.75,919162.5,0,0,1584.8816557349392,7240.223233734939,5655.341578,1584.8816557068258,8497.436176706826,3130460.228,3946355.3199999966,2801260,2490,17212260.76,6912.554521,14081800.53,3130460.228,3130460.228,4189722.443,81.66326477,12920052,5188.775904,15517490.53,6231.923908,119,187,193,200,188,182,204,187,174,154,193,176,132,141,2490,965,231,35,0,32,5,0,18,98,5,33,5,89,5,5,318,111802151,6702195.74,CORINTH,30.49106605,0.27,5945567.09,2147.51111,219,96,15,548826.38,1041315.15,807.258,672.3,111802.151,44.90046225,12387030.3,4974.710965,11327768.09,4549.304453,19193854,7708,6702195,2691,Town,123400,38646,1309748,731117.5339,149433,1257.212943,0,0,0,124.5,3206.2524,21158616.08,3130460.228,5712826.3416,1257.2129429718875,18028155.852,-3571735.512,2691.6448755020083,-1434.4319325301208,3968.9333333333334,5621.909090909091,1359.2939393939396,905.6801343560547,2010,999.3198656439453,154.85284974093264,670,797.6471502590673,8176.587445783131,3130460.228,5497119.7398,1257.2129429718875,17229242.512,6919.374502811244,-3571735.512,-1434.4319325301208,5328.227272727273,1905,952.5
1600,COVINGTON COUNTY,23361943.831384175,636.5589558659158,0.3836,123.50728088211781,6307724.834473727,1660782.311384175,16567150,1828800,1039812.5,53975,2922587.5,77470,1906547.622,41417.87500000001,532447.5,1258657.710384173,55665.62400000004,169.49672369843302,6582.677444698433,6413.180721,699.5581926005925,9017.366362600593,6352103.386806737,1825147.3200249488,2801290,2609,21701161.52,8317.80817,16731988.5,4969173.015,8160987.716,4969173.015,6.305562967,14578892,5587.923342,18404344.5,7054.175738,0,241,209,188,195,178,177,208,192,226,229,216,179,103,2609,559,61,34,0,65,5,5,36,167,5,51,0,248,0,0,618,291463847,10299071.68,COVINGTON C,413.7616282,0.286,11599438.1,2312.99991,480,131,5,600717.12,1580427.38,1000.8124,746.174,291463.847,111.7147746,10243356.78,3926.162048,13435171.49,5149.548289,24849915,9524,10299071,3947,Rural,77100,38178,2930320,761519.4541,323221,1904.627449,0.05694437033,0.03360000000000002,87.66240000000005,130.45000000000002,3480.8324599999996,23526308.840024948,8160987.716,6352103.386806737,2434.6889179021605,17174205.45321821,-3946968.293193263,3947.5169336910694,-1512.828015788909,4757.012987012987,5005.965909090909,-12.552759740259717,760.9012978855977,2010,1144.0987021144024,578.2128801431127,670,374.28711985688733,8954.367125865916,8160987.716,6307724.834473727,2417.679123983797,17054218.996910445,6536.6880018821175,-3991346.8455262724,-1529.8378097072723,4744.460227272727,1905,952.5
